batch,train_loss,learning_rate,grad_norm
269,1.983100175857544,0.1,1.0387285907556867
270,1.9302871227264404,0.1,1.0888895103447953
271,1.9689210653305054,0.1,1.0263622858892334
272,1.9539062976837158,0.1,1.0939141232845226
273,1.992676854133606,0.1,0.9667769637968299
274,2.013930559158325,0.1,1.1206747169534501
275,1.930762529373169,0.1,1.0316417228164867
276,1.9713200330734253,0.1,1.0056812965562778
277,1.8875608444213867,0.1,0.9528440101286585
278,1.9322940111160278,0.1,0.9612991142049531
279,1.9328968524932861,0.1,1.009564268606395
280,1.9447553157806396,0.1,0.9819344739878917
281,1.8001433610916138,0.1,0.9919227956757793
282,2.015967845916748,0.1,1.0864039690539102
283,1.9679807424545288,0.1,0.9939617841478681
284,1.983846664428711,0.1,1.1161877475273463
285,1.9179339408874512,0.1,0.9656695597131988
286,1.913252830505371,0.1,0.9890568893293975
287,1.9306068420410156,0.1,0.947486842809321
288,1.8975601196289062,0.1,0.9335438865677183
289,1.976875901222229,0.1,0.9970644805014199
290,1.8956013917922974,0.1,0.963505929356972
291,1.9075775146484375,0.1,0.9604250105019932
292,1.819435954093933,0.1,0.9310196449109013
293,1.875524640083313,0.1,0.8969257673655022
294,1.9135829210281372,0.1,0.9861309294795709
295,1.9508048295974731,0.1,0.9937107112972253
296,1.8746281862258911,0.1,0.9017665555521266
297,1.946051836013794,0.1,0.9938220067009543
298,1.895036220550537,0.1,0.9866195855850308
299,1.9453250169754028,0.1,0.9816189347019236
300,1.8513402938842773,0.1,1.0359263692346365
301,1.8220369815826416,0.1,0.9756217181375996
302,1.8180510997772217,0.1,0.9645716338849887
303,1.960744857788086,0.1,1.0421747952116376
304,1.8366029262542725,0.1,0.9777603488143518
305,1.7891089916229248,0.1,0.9420465801796081
306,1.97324538230896,0.1,1.0441356573037492
307,1.9637837409973145,0.1,0.9969141770813817
308,1.8750860691070557,0.1,1.0340258808938632
309,1.9890496730804443,0.1,1.0472867848940357
310,1.9004796743392944,0.1,1.0092921830787722
311,1.7969536781311035,0.1,0.9924291269936252
312,1.9176135063171387,0.1,0.9463817885241201
313,1.847059965133667,0.1,1.0447484817824064
314,1.7740501165390015,0.1,1.041042850644852
315,1.824516773223877,0.1,0.9679345154904996
316,1.9760174751281738,0.1,0.9988442964269212
317,1.7640436887741089,0.1,0.955238553275428
318,1.955090045928955,0.1,1.0369706618480372
319,1.7877721786499023,0.1,0.9480856415518907
320,1.9260976314544678,0.1,0.9499701902508535
321,1.7846567630767822,0.1,0.9716922954945527
322,1.8770989179611206,0.1,0.9721179607867414
323,1.8406517505645752,0.1,0.9516221644653644
324,1.7861733436584473,0.1,1.053417087885344
325,1.7356666326522827,0.1,0.9623657875610411
326,1.834153413772583,0.1,1.0372904564812848
327,1.8032543659210205,0.1,0.9846977382312619
328,1.854095458984375,0.1,1.0960031507085395
329,1.8821152448654175,0.1,1.0379039148668812
330,1.7896242141723633,0.1,0.9612207174070164
331,1.8458470106124878,0.1,0.9908115563693607
332,1.947377324104309,0.1,1.1208568356415056
333,1.7678792476654053,0.1,1.0006135385110377
334,1.8311660289764404,0.1,1.029101664687415
335,1.878332257270813,0.1,1.0711805726027221
336,1.879255771636963,0.1,1.0225582078707307
337,1.9282379150390625,0.1,1.0550399922573297
338,1.7746806144714355,0.1,1.069086885738836
339,1.9224982261657715,0.1,1.0200917287510687
340,1.8975679874420166,0.1,1.083186094342383
341,1.8557761907577515,0.1,1.0460770753903972
342,1.739490032196045,0.1,1.074322344747991
343,1.8459722995758057,0.1,1.1472141072606705
344,1.8193986415863037,0.1,1.0068607298173415
345,1.762141227722168,0.1,1.1060995354181422
346,1.7785488367080688,0.1,1.1051693812971746
347,1.8163750171661377,0.1,1.117853852417609
348,1.7899689674377441,0.1,1.1274598468077124
349,1.8179373741149902,0.1,1.050552281018674
350,1.7517261505126953,0.1,1.0184121768739918
351,1.7796251773834229,0.1,1.1947837101919199
352,1.7909313440322876,0.1,1.1448932677081904
353,1.6308250427246094,0.1,1.0000079425108925
354,1.7185707092285156,0.1,1.0641890342057598
355,1.742202877998352,0.1,1.1109227378694266
356,1.780313491821289,0.1,1.0589653065840454
357,1.813040018081665,0.1,1.3325555346484257
358,1.830202579498291,0.1,1.0850675028864958
359,1.7206392288208008,0.1,1.1208893860416056
360,1.8232545852661133,0.1,1.146816551998298
361,1.7604193687438965,0.1,1.0282007233155959
362,1.7736713886260986,0.1,1.1223398935958986
363,1.6861344575881958,0.1,1.0680942247982326
364,1.889209508895874,0.1,1.2156003985959651
365,1.8020431995391846,0.1,1.107845022408823
366,1.7420952320098877,0.1,1.075372048143612
367,1.6976549625396729,0.1,1.021012097719474
368,1.7247955799102783,0.1,1.2178938496692902
369,1.6756014823913574,0.1,1.0767965817040444
370,1.7655117511749268,0.1,1.130165313897431
371,1.737680196762085,0.1,1.1044527248177929
372,1.6976157426834106,0.1,1.005156208900484
373,1.7361352443695068,0.1,1.12440671717736
374,1.6984996795654297,0.1,1.0778895672529325
375,1.6715489625930786,0.1,0.9793109981862966
376,1.821251630783081,0.1,1.12749155597445
377,1.7310175895690918,0.1,1.0826348301864095
378,1.7257206439971924,0.1,1.0743012224382422
379,1.606865406036377,0.1,1.0567675335071578
380,1.7081196308135986,0.1,1.0699226063558305
381,1.69874107837677,0.1,1.0738317172977425
382,1.8594937324523926,0.1,1.085069402188194
383,1.5884358882904053,0.1,1.1106901659442368
384,1.693321704864502,0.1,1.0875171218244746
385,1.7650249004364014,0.1,1.0863230442759741
386,1.722310185432434,0.1,1.1438894311156798
387,1.6857366561889648,0.1,1.042486632009083
388,1.8226083517074585,0.1,1.0478426542964931
389,1.7208722829818726,0.1,1.1085064340050712
390,1.7027490139007568,0.1,1.1377372073132108
391,1.7265647649765015,0.1,1.1344783137270076
392,1.6966694593429565,0.1,1.1588210185922023
393,1.691078782081604,0.1,1.080679519009417
394,1.6340996026992798,0.1,1.0609116656882531
395,1.5870765447616577,0.1,1.0197693137058508
396,1.7719470262527466,0.1,1.224971714250298
397,1.662773847579956,0.1,1.0606143705557116
398,1.672407627105713,0.1,1.1216032197536165
399,1.7259597778320312,0.1,1.1754542932761387
400,1.6978483200073242,0.1,1.1957062692382638
401,1.7016255855560303,0.1,1.08423212796151
402,1.749894380569458,0.1,1.1746838939819098
403,1.7389963865280151,0.1,1.0422745540541172
404,1.629223346710205,0.1,1.1298839598561137
405,1.755060076713562,0.1,1.122675276492928
406,1.6234076023101807,0.1,1.1297170407362092
407,1.5632398128509521,0.1,1.1254069347261586
408,1.7547471523284912,0.1,1.1164962733853443
409,1.7413527965545654,0.1,1.1175129500270027
410,1.5858619213104248,0.1,1.1605624294376236
411,1.6317284107208252,0.1,1.0911607404278052
412,1.6929359436035156,0.1,1.1007733342484138
413,1.6824513673782349,0.1,1.2288874325786447
414,1.6322914361953735,0.1,1.0798205248301727
415,1.6092958450317383,0.1,1.1059552085419848
416,1.7375808954238892,0.1,1.2129761155463032
417,1.7388215065002441,0.1,1.2391393368237016
418,1.6475074291229248,0.1,1.1992319986312039
419,1.7009267807006836,0.1,1.2033015628275525
420,1.7300318479537964,0.1,1.2844621265537466
421,1.5992860794067383,0.1,1.1618168112610563
422,1.5456117391586304,0.1,1.1304931323886687
423,1.7394062280654907,0.1,1.2003415923839726
424,1.7810420989990234,0.1,1.2113842820365035
425,1.8109830617904663,0.1,1.2774939713241433
426,1.708045482635498,0.1,1.1314050852158855
427,1.6308767795562744,0.1,1.216687962324313
428,1.5884684324264526,0.1,1.0666719061540395
429,1.7070751190185547,0.1,1.2967863904017254
430,1.7596302032470703,0.1,1.2874000847917053
431,1.5703773498535156,0.1,1.1167681529886042
432,1.6987879276275635,0.1,1.2160838348595913
433,1.6716489791870117,0.1,1.1876443876124214
434,1.5991792678833008,0.1,1.1212160996973561
435,1.5443181991577148,0.1,1.1541491399017925
436,1.5803587436676025,0.1,1.1503353107498067
437,1.753244161605835,0.1,1.2299075577763319
438,1.7140846252441406,0.1,1.2502590782869696
439,1.5955687761306763,0.1,1.1236512255399684
440,1.694734811782837,0.1,1.2750868104056154
441,1.6372931003570557,0.1,1.1985214347814335
442,1.6639903783798218,0.1,1.1919059113157382
443,1.7287272214889526,0.1,1.1543039853873016
444,1.6557979583740234,0.1,1.3285089204404352
445,1.5499317646026611,0.1,1.0502777947645623
446,1.6185219287872314,0.1,1.101070259157646
447,1.6942131519317627,0.1,1.3558623965876548
448,1.4772448539733887,0.1,1.007836520777012
449,1.5957902669906616,0.1,1.2206944018770516
450,1.624725103378296,0.1,1.0897322823954507
451,1.7198058366775513,0.1,1.198850759423624
452,1.5181268453598022,0.1,1.0687232465323908
453,1.71416175365448,0.1,1.232471642636292
454,1.5974962711334229,0.1,1.1590928061822625
455,1.7049094438552856,0.1,1.375475178173712
456,1.6032344102859497,0.1,1.1668464944364558
457,1.5144126415252686,0.1,1.1105131435999887
458,1.561139702796936,0.1,1.1413668183221508
459,1.720367431640625,0.1,1.174786624830591
460,1.6257156133651733,0.1,1.205421961233711
461,1.6335161924362183,0.1,1.0889711049407669
462,1.58912193775177,0.1,1.172577881285279
463,1.6300081014633179,0.1,1.1061200048475888
464,1.6353131532669067,0.1,1.1856685584434252
465,1.6370933055877686,0.1,1.293677279862046
466,1.6896088123321533,0.1,1.1898160883914872
467,1.6210087537765503,0.1,1.3836991765349151
468,1.646141529083252,0.1,1.325407910653626
469,1.6300702095031738,0.1,1.1862401665856341
470,1.6807974576950073,0.1,1.3450494993163684
471,1.664439082145691,0.1,1.137592055667404
472,1.5861010551452637,0.1,1.1636730741249588
473,1.4999370574951172,0.1,1.089696634539975
474,1.596712589263916,0.1,1.1494486727552136
475,1.571791648864746,0.1,1.187293896972257
476,1.6146187782287598,0.1,1.1836575569131775
477,1.505267858505249,0.1,1.119858304051583
478,1.6175758838653564,0.1,1.2335205448765232
479,1.5028055906295776,0.1,1.115746369917544
480,1.4958646297454834,0.1,1.0661843068229235
481,1.5377745628356934,0.1,1.1648085498085181
482,1.5560004711151123,0.1,1.1544885422910744
483,1.551032543182373,0.1,1.0640529838566866
484,1.607845664024353,0.1,1.1594882726924403
485,1.5829237699508667,0.1,1.1716339618375717
486,1.5885040760040283,0.1,1.0154167391679678
487,1.6942731142044067,0.1,1.1655398420818683
488,1.4608266353607178,0.1,1.0308698064064152
489,1.6236515045166016,0.1,1.1510707193705223
490,1.64400315284729,0.1,1.1858021639592686
491,1.5397794246673584,0.1,1.1921899811896641
492,1.6769227981567383,0.1,1.2998318060709224
493,1.5005922317504883,0.1,1.2288668214766325
494,1.5659818649291992,0.1,1.1797053916383946
495,1.4898313283920288,0.1,1.2058949279472895
496,1.7374017238616943,0.1,1.1906782715694253
497,1.4920299053192139,0.1,1.238431340118917
498,1.6936924457550049,0.1,1.3387615639971404
499,1.501732349395752,0.1,1.1182236984270177
500,1.5182421207427979,0.1,1.171336104191372
501,1.6077213287353516,0.1,1.2615531419556696
502,1.4805774688720703,0.1,1.204532952531677
503,1.5187082290649414,0.1,1.1923875845124636
504,1.5878396034240723,0.1,1.1720475269221884
505,1.618300199508667,0.1,1.188660750359064
506,1.4421591758728027,0.1,1.097711118392229
507,1.4078428745269775,0.1,1.0753146904061637
508,1.6364446878433228,0.1,1.2033528319911144
509,1.5390264987945557,0.1,1.1298168615143707
510,1.4025802612304688,0.1,1.0715807059652178
511,1.6199030876159668,0.1,1.1217484151545818
512,1.5780229568481445,0.1,1.1151209009313998
513,1.548985242843628,0.1,1.2744037823749397
514,1.4263067245483398,0.1,1.1122703049023321
515,1.516370177268982,0.1,1.1140715406156083
516,1.479742407798767,0.1,1.158293757223748
517,1.4275963306427002,0.1,1.1247777345464391
518,1.6179323196411133,0.1,1.2474987006865865
519,1.547617793083191,0.1,1.2457714152988395
520,1.6195166110992432,0.1,1.2937192176821295
521,1.545660138130188,0.1,1.2736566149314086
522,1.589931607246399,0.1,1.1802006173743262
523,1.5506341457366943,0.1,1.1335226677137893
524,1.4797146320343018,0.1,1.1609045238658529
525,1.6080718040466309,0.1,1.1568021982038075
526,1.500903606414795,0.1,1.0832177296846923
527,1.6127994060516357,0.1,1.2889749427735089
528,1.606652021408081,0.1,1.2119620086794625
529,1.5242209434509277,0.1,1.2376839051819073
530,1.5541319847106934,0.1,1.224065002217021
531,1.55029296875,0.1,1.2171934463321905
532,1.504915714263916,0.1,1.3206063296291408
533,1.565739631652832,0.1,1.3777462184039573
534,1.5233372449874878,0.1,1.1880699184846217
535,1.469335913658142,0.1,1.1726576792811974
536,1.5744988918304443,0.1,1.2775464421861469
537,1.5483728647232056,0.1,1.3140516207290551
538,1.5279078483581543,0.1,1.2322987876502653
539,1.5978518724441528,0.1,1.1773827020768317
540,1.5797537565231323,0.1,1.2717101058141211
541,1.5000133514404297,0.1,1.183601791356006
542,1.5254948139190674,0.1,1.083930870011462
543,1.4407243728637695,0.1,1.1838626437247788
544,1.6104462146759033,0.1,1.2440245697206003
545,1.5120494365692139,0.1,1.2485323964706958
546,1.593761920928955,0.1,1.1856157570516146
547,1.6180393695831299,0.1,1.1623107473479368
548,1.4667389392852783,0.1,0.997748381364159
549,1.4780150651931763,0.1,1.2124500347096725
550,1.4306397438049316,0.1,1.0443245760624014
551,1.5172423124313354,0.1,1.1365654479442313
552,1.449578046798706,0.1,1.1932609470408144
553,1.4666519165039062,0.1,1.1450636582967855
554,1.4665982723236084,0.1,1.0541527868475802
555,1.532231330871582,0.1,1.1498081382171594
556,1.3812823295593262,0.1,1.0786747832956434
557,1.4212424755096436,0.1,1.1037305289953065
558,1.46665358543396,0.1,1.2806048130610774
559,1.428558588027954,0.1,1.2078356396573344
560,1.4339025020599365,0.1,1.078963768295005
561,1.540608525276184,0.1,1.2860928874599882
562,1.441425085067749,0.1,1.0760916418353526
563,1.4839539527893066,0.1,1.1571363850388787
564,1.369844913482666,0.1,1.157323705873869
565,1.6065726280212402,0.1,1.225094387450939
566,1.3798551559448242,0.1,1.2578451383428622
567,1.3742445707321167,0.1,1.1377110498644616
568,1.5514931678771973,0.1,1.3104784688922024
569,1.5063501596450806,0.1,1.301650672593663
570,1.5089190006256104,0.1,1.0951431431671401
571,1.4248111248016357,0.1,1.1105975876310346
572,1.5066760778427124,0.1,1.2089249546465823
573,1.4513523578643799,0.1,1.1982057681368972
574,1.429563045501709,0.1,1.1932579779298982
575,1.3956886529922485,0.1,1.1260629511288454
576,1.4594881534576416,0.1,1.1676942266299855
577,1.4696927070617676,0.1,1.2054034815333274
578,1.4836403131484985,0.1,1.1454332875854274
579,1.4685548543930054,0.1,1.1397509820013247
580,1.4377533197402954,0.1,1.2068492212878428
581,1.4055520296096802,0.1,1.1461643646230932
582,1.4488712549209595,0.1,1.1695672198879699
583,1.5318676233291626,0.1,1.1396177690680143
584,1.4244685173034668,0.1,1.1492954111162046
585,1.474177360534668,0.1,1.14463000595221
586,1.3729627132415771,0.1,1.094950154063487
587,1.5445349216461182,0.1,1.1360971412027434
588,1.420809030532837,0.1,1.1641165638795958
589,1.4842941761016846,0.1,1.2106916948649473
590,1.499352216720581,0.1,1.185086728221364
591,1.4477572441101074,0.1,1.1865123947210343
592,1.3824166059494019,0.1,1.2037973031485771
